;Created At;Text;Geo Coordinates.latitude;Geo Coordinates.longitude;User Location;Username;User Screen Name;Retweet Count;Classificacao;Observação;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24
5376;Sat Jan 07 11:27:11 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/ty5E06x2zf https://t.co/oh6ymhZSns;;;;missao beta90;timbeta_user1;0;Positivo;;;;;;;;;;;;;;;;
5377;Sat Jan 07 11:27:13 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/aBkfbzJLCX https://t.co/dEoahRJRyP;;;Belo Horizonte - Minas Gerais;UAI Seguros BH ®;UAI_SEGUROS_BH;0;Positivo;;;;;;;;;;;;;;;;
5378;Sat Jan 07 11:30:12 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/5jwpDbkKV4 https://t.co/8ILndUeAQK;;;Belo Horizonte, Brasil;Turismo em Vans MG;TurismoVansMG;0;Positivo;;;;;;;;;;;;;;;;
5379;Sat Jan 07 11:30:13 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/wNCqYkLI95 https://t.co/FwhflSMI3O;;;Belo Horizonte - Minas Gerais;Vans BH - Shows BH;3213_4360;0;Positivo;;;;;;;;;;;;;;;;
5380;Sat Jan 07 11:30:15 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/PXarSqU9DH https://t.co/wIdNaFNxqe;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5381;Sat Jan 07 11:34:43 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil  https://t.co/b83dszsbLB;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5382;Sat Jan 07 11:37:25 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil  https://t.co/RNa7CalNDS;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5383;Sat Jan 07 11:38:18 +0000 2017;Prefeitura de Juiz de Fora divulga convocação para educação infantil  https://t.co/b83dszsbLB;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5384;Sat Jan 07 16:27:13 +0000 2017;RT @iuripohl: Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/osEVHhvNkp #TimBeta;;;Santos;Michel #TIMBETALAB;moglimdnp;1;Positivo;;;;;;;;;;;;;;;;
5385;Sat Jan 07 18:59:49 +0000 2017;"Governo anuncia ensino integral em três escolas estaduais do Triângulo
 #G1 https://t.co/SwDI5wZcKF";;;Uberlândia, MG, Brasil;frases...;JunioUberlandia;0;Positivo;;;;;;;;;;;;;;;;
5386;Thu Jan 05 06:33:32 +0000 2017;CRONOGRAMA DE DESIGNAÇÃO EM 2017 PARA AS ESCOLAS PÚBLICAS ESTADUAIS DE MINAS. https://t.co/jA7GrUVykL;;;Carlos Chagas MG Brasil;E.E.Dr.João Beraldo;deodatogomes;0;Positivo;;;;;;;;;;;;;;;;
5387;Thu Jan 05 06:33:34 +0000 2017;CRONOGRAMA DE DESIGNAÇÃO EM 2017 PARA AS ESCOLAS PÚBLICAS ESTADUAIS DE MINAS. https://t.co/uxU3YExDPD;;;Carlos Chagas MG Brasil;E.E.Dr.João Beraldo;deodatogomes;0;Positivo;;;;;;;;;;;;;;;;
5388;Thu Jan 05 10:19:47 +0000 2017;A #UFMG publicou edital nº 586/2016 de #concurso  vaga de #Professor de Língua Inglesa #Vaga https://t.co/VznbnlyQbf;;;Teófilo Otoni, Brasil;Onde encontro? TO;wherecanifindto;0;Positivo;;;;;;;;;;;;;;;;
5389;Thu Jan 05 10:29:28 +0000 2017;Umeis de Belo Horizonte abrem 1,29 mil vagas - Educação - Estado de Minas https://t.co/1MREuCfyr7;;;Brazil;Fernanda Penna;nandapenna;0;Positivo;;;;;;;;;;;;;;;;
5390;Thu Jan 05 17:19:20 +0000 2017;"Secretaria de Educação faz reformulações para economizar verbas; 30 cargos comissionados foram extintos… https://t.co/UgnAC3z8LR";;;Minas Gerais - Brasil;Uberlândia;PrefeituraUdia;0;Positivo;;;;;;;;;;;;;;;;
5391;Thu Jan 05 17:41:10 +0000 2017;Projeto desenvolvido em escola de dança em Uberaba gera resultados positivos https://t.co/FgA4ZQ4MaH https://t.co/dbQ3qifJe5;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5392;Thu Jan 05 18:25:42 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FFedAlfAHS https://t.co/KCS3UUfDxV;;;Vitoria - ES;Luan Dias;LuanDiasRo;0;Positivo;;;;;;;;;;;;;;;;
5393;Thu Jan 05 21:00:04 +0000 2017;"#EducaçãoMG Projeto ajuda a despertar nos estudantes o interesse pela poesia.
saiba mais: https://t.co/xOgVfJtMCR https://t.co/P6kA9qFSAI";;;Belo Horizonte - Minas Gerais;EducaçãoMG;EducacaoMinas;0;Positivo;;;;;;;;;;;;;;;;
5394;Thu Jan 05 22:05:01 +0000 2017;O Ibmec/MG alcançou um percentual incrível no exame da OAB: 80% de nossos alunos foram aprovados!  Saiba mais:… https://t.co/uNmHoCnuRe;;;Brasil;Ibmec;Ibmec_oficial;0;Positivo;;;;;;;;;;;;;;;;
5395;Tue Jan 03 00:31:19 +0000 2017;Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/RT0NOvrbL5;;;tati  bananinha;Tati doidinha;ushersfans333;0;Positivo;;;;;;;;;;;;;;;;
5396;Tue Jan 03 01:15:32 +0000 2017;RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;;;Belo Horizonte/Minas Gerais;Flávia Braga;flaviatbr;7;Positivo;;;;;;;;;;;;;;;;
5397;Tue Jan 03 01:58:37 +0000 2017;RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;;;Minas;liliane Andrade;liliane_log;7;Positivo;;;;;;;;;;;;;;;;
5398;Tue Jan 03 01:59:39 +0000 2017;RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;;;Belo Horizonte;Y.;YuriMouraa_;7;Positivo;;;;;;;;;;;;;;;;
5399;Tue Jan 03 03:53:44 +0000 2017;RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;;;;Itajubá Oficial;itajubaoficial;7;Positivo;;;;;;;;;;;;;;;;
5400;Tue Jan 03 04:31:43 +0000 2017;Chamada inicial para designação terá início no dia 18 de janeiro de 2017 https://t.co/BPoPpRWhka;;;Montes Claros - MG;Marlan;MarlanAlves;0;Positivo;;;;;;;;;;;;;;;;
5401;Tue Jan 03 07:49:10 +0000 2017;RT @daniportista_10: a partir de amanhã vou-me empenhar a 100% na escola, preciso de subir as notas;;;Valongo, Portugal;Mariana Leão;leao_mg_23;12;Positivo;;;;;;;;;;;;;;;;
5402;Tue Jan 03 08:28:08 +0000 2017;RT @EducacaoMinas: Exposições, caminhadas e oficinas animam férias no Museu de História Natural. Acesse e saiba como participar: https://t.…;;;BRASIL;Leonardo;augusant;2;Positivo;;;;;;;;;;;;;;;;
5403;Tue Jan 03 08:42:28 +0000 2017;RT @governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. https://…;;;Betim Minas Gerais Brasil;Antônio Marcos;a10marcos;7;Positivo;;;;;;;;;;;;;;;;
5404;Tue Jan 03 10:59:43 +0000 2017;RT @Vpcrlqtfd: Sei que a escola é o que fará de nós pessoas de sucesso, mas acho que também exige mt de nós, é gnd massacre psicológico;;;;Zury;mariianaa_mg;285;Positivo;;;;;;;;;;;;;;;;
5405;Tue Jan 03 11:30:04 +0000 2017;São mais de 200 vagas disponíveis para candidatos de todos os níveis de ensino. https://t.co/IasuCHX7TI;;;Goiânia - GO;Edital Concursos;BrasilEdital;0;Positivo;;;;;;;;;;;;;;;;
5406;Tue Jan 03 12:17:34 +0000 2017;RT @iuripohl: Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/YPBUiZqrsO #TimBeta;;;;Walter camara;Waltercamara1;1;Positivo;;;;;;;;;;;;;;;;
5407;Tue Jan 03 13:44:05 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/hVUKyzk4FA;;;Minas Gerais - Brasil;G1 Triângulo Mineiro;g1tvintegracao;0;Positivo;;;;;;;;;;;;;;;;
5408;Tue Jan 03 13:53:11 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/PVSTnkw1gp https://t.co/NpNM97V4yW;;;Belo Horizonte - Minas Gerais;Wellington Rocha;Televan;0;Positivo;;;;;;;;;;;;;;;;
5409;Tue Jan 03 13:53:19 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/MyRia0T2sw https://t.co/LqJTR7V5ir;;;Belo Horizonte, Brasil;Turismo em Vans MG;TurismoVansMG;0;Positivo;;;;;;;;;;;;;;;;
5410;Tue Jan 03 13:53:21 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/djaGXT6ToG https://t.co/ykPUQQY22W;;;Belo Horizonte - Minas Gerais;Vans BH - Shows BH;3213_4360;0;Positivo;;;;;;;;;;;;;;;;
5411;Tue Jan 03 13:53:21 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/zfmxI1O2RF https://t.co/hL55xp94Px;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5412;Tue Jan 03 13:54:15 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/Gw62w9lt71 https://t.co/C5ihb9Z2zR;;;Belo Horizonte, Brasil;Nivaldo Silva;tvonlinenopc;0;Positivo;;;;;;;;;;;;;;;;
5413;Tue Jan 03 13:55:25 +0000 2017;"Governo anuncia ensino integral em três escolas estaduais do Triângulo
 https://t.co/X0kYZKbTrD #SomosTodosDilma #Raynniere #BuyRaynniereO…";;;;Raynniere Makepeace;itsRaynniere;0;Positivo;;;;;;;;;;;;;;;;
5414;Tue Jan 03 13:55:36 +0000 2017;"#timbeta #globo Governo anuncia ensino integral em três escolas estaduais do Triângulo
 https://t.co/41HAf0Ll3e #OperacaoBetaLab #Sigodevo…";;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
5415;Tue Jan 03 13:56:07 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/RBO4FNNhIS;;;Babilonia;Werner;rocha_werner;0;Positivo;;;;;;;;;;;;;;;;
5416;Tue Jan 03 13:56:07 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/uGdsjAgIlJ;;;Guarulhos - SP;Leonardo Nascimento;leonardogru;0;Positivo;;;;;;;;;;;;;;;;
5417;Tue Jan 03 13:56:10 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FRABcAjIBJ;;;;Jefferson;jeffersonns3;0;Positivo;;;;;;;;;;;;;;;;
5418;Tue Jan 03 13:56:12 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/jLvqrYk71X;;;Fortaleza - Ceará - Brazil;Sobral Host;sobralhost;0;Positivo;;;;;;;;;;;;;;;;
5419;Tue Jan 03 13:57:09 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/t3WCDRVp65 https://t.co/dvAzL85pJ9;;;Brasília, Brasil;Luiza Cruz;donpiccone;0;Positivo;;;;;;;;;;;;;;;;
5420;Tue Jan 03 13:57:14 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo: Unidades são em Uberlândia, Ituiutaba e…… https://t.co/T9s7hlB79J;;;Brasil Natal/RN;Lucas Medeiros �©™;parabolicalucas;0;Positivo;;;;;;;;;;;;;;;;
5421;Tue Jan 03 13:57:17 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/2RooWlAG6u #OperaçãoBetaLab https://t.co/X3ahin2Dsc;;;;Kelly;KellyKaroll;0;Positivo;;;;;;;;;;;;;;;;
5422;Tue Jan 03 13:57:21 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/7cZoCuqfZQ https://t.co/RVttUYKyXU;;;-16.683649,-49.268102;vonivar;vonivar;0;Positivo;;;;;;;;;;;;;;;;
5423;Tue Jan 03 13:57:22 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/TPhK5VC0gc;;;Guarulhos - SP;Leonardo Nascimento;leonardogru;0;Positivo;;;;;;;;;;;;;;;;
5424;Tue Jan 03 13:57:49 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FCCYc8tSD2 https://t.co/OdELTsTlIw;;;;missao beta90;timbeta_user1;0;Positivo;;;;;;;;;;;;;;;;
5425;Tue Jan 03 13:58:04 +0000 2017;"Governo anuncia ensino integral em três escolas estaduais do Triângulo
 https://t.co/PidW5KP6IK #TimBeta";;;;Iuri Pohl #TimBeta;iuripohl;0;Positivo;;;;;;;;;;;;;;;;
5426;Tue Jan 03 13:58:10 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/8YRcYCwGoV https://t.co/d9jBy3Vpxh;;;Belo Horizonte - Minas Gerais;UAI Seguros BH ®;UAI_SEGUROS_BH;0;Positivo;;;;;;;;;;;;;;;;
5427;Tue Jan 03 13:58:20 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/LC510z7c9j https://t.co/jdySm1mSqv;;;Vitória - ES, Brasil;Marcone #TimBeta Sdv;marconesoeiro;0;Positivo;;;;;;;;;;;;;;;;
5428;Tue Jan 03 13:58:21 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/S54Kw0TMuZ https://t.co/4hRBcKOdCQ;;;;Rodrigo Pilatti;pilatti;0;Positivo;;;;;;;;;;;;;;;;
5429;Tue Jan 03 13:59:06 +0000 2017;"Governo anuncia ensino integral em três escolas estaduais do Triângulo
 https://t.co/YWFcmG3oPv #noticias";;;Brazil;Ricardo Tosto;ricardotosto01;0;Positivo;;;;;;;;;;;;;;;;
5430;Tue Jan 03 13:59:23 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/LKLhPiTTai https://t.co/xT5rihcdkC;;;;Adenia Alves Lino;adeniaadvlino;0;Positivo;;;;;;;;;;;;;;;;
5431;Tue Jan 03 14:00:55 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/K08vOGsftF;;;;Educar Melhor;educarmelhor;0;Positivo;;;;;;;;;;;;;;;;
5432;Tue Jan 03 14:01:48 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo  https://t.co/i9nslzO7VB;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5433;Tue Jan 03 14:06:35 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo  https://t.co/oFw98B4REl;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5434;Tue Jan 03 14:08:09 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/3X9kktUK8d;;;;Eellen Bittencurt;EllenBittenc;0;Positivo;;;;;;;;;;;;;;;;
5435;Tue Jan 03 14:10:28 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/yKGERRkjZS;;;Salvador/Ba;#Lost_in_Life;cristianomcruz;0;Positivo;;;;;;;;;;;;;;;;
5436;Tue Jan 03 14:11:09 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/PWJetHxFjb;;;Uberlândia;ofuzi;ofuzi;0;Positivo;;;;;;;;;;;;;;;;
5437;Tue Jan 03 14:11:09 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/U11zAhqhYD;;;;Ana Lúcia;lapiseirapentel;0;Positivo;;;;;;;;;;;;;;;;
5438;Tue Jan 03 14:13:30 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo  https://t.co/i9nslzO7VB;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5439;Tue Jan 03 14:18:40 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FeywcnFrtV https://t.co/nYGHOj7DhC;;;;Amanda Beta;amanda_arsl;1;Positivo;;;;;;;;;;;;;;;;
5440;Tue Jan 03 14:28:12 +0000 2017;Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/FIteCQiYIY https://t.co/pwEEHygp0w;;;;RADIO PONTO NET;radiopontonet;0;Positivo;;;;;;;;;;;;;;;;
5441;Tue Jan 03 14:36:01 +0000 2017;RT @RadioAlvorada: Lei que pune aluno que depredar escola é sancionada pelo governador de Minas. #PainelAlvorada;;;Brasil;Ary ANTI PT;Ary_AntiPT;3;Positivo;;;;;;;;;;;;;;;;
5442;Tue Jan 03 17:51:52 +0000 2017;O Coren-MG lança hoje o seu Programa de Educação Permanente. Faça já cursos e palestras grátis com certificação.… https://t.co/QyXmyUWHft;;;Belo Horizonte (MG);Coren-MG;corenmg;0;Positivo;;;;;;;;;;;;;;;;
5443;Tue Jan 03 18:45:37 +0000 2017;Processo seletivo Prefeitura de Nova Serrana MG 2017: Edital abre vagas na Educação https://t.co/Kjv0MTMrdP;;;;Plantão Concursos;PlantaoConcurs1;0;Positivo;;;;;;;;;;;;;;;;
5444;Tue Jan 03 18:48:20 +0000 2017;Processo seletivo Prefeitura de Nova Serrana MG 2017: Edital abre vagas na Educação: Entre… https://t.co/ufZzUCyjhw;;;;Noticias Concursos;nconcursos;0;Positivo;;;;;;;;;;;;;;;;
5445;Tue Jan 03 23:30:41 +0000 2017;Chamada para designação na Educação de MG 03/01/2017. https://t.co/K81xpTMwuL;;;;LimeiraNoticiasMG;limeiranoticia1;0;Positivo;;;;;;;;;;;;;;;;
5446;Tue Jan 03 23:48:09 +0000 2017;Alunos desocupam colégio da UFJF para não afetar conclusão do 3º ano https://t.co/n1YGGYnhOq;;;Recife, Brasil;Rafael#timbeta;RafaelC23516587;1;Positivo;;;;;;;;;;;;;;;;
5447;Tue Jan 03 23:49:40 +0000 2017;Professores da UFJF e do IF Sudeste decidem pelo fim da greve  https://t.co/hRcpBYVEvQ;;;Recife, Brasil;Rafael#timbeta;RafaelC23516587;1;Positivo;;;;;;;;;;;;;;;;
5448;Tue Jan 03 23:54:14 +0000 2017;RT @RafaelC23516587: Professores da UFJF e do IF Sudeste decidem pelo fim da greve  https://t.co/hRcpBYVEvQ;;;;Pedropaulo;rncarvalho45;1;Positivo;;;;;;;;;;;;;;;;
5449;Tue Jan 03 23:54:39 +0000 2017;RT @RafaelC23516587: Alunos desocupam colégio da UFJF para não afetar conclusão do 3º ano https://t.co/n1YGGYnhOq;;;;Pedropaulo;rncarvalho45;1;Positivo;;;;;;;;;;;;;;;;
5450;Tue Jan 10 00:51:11 +0000 2017;Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/O6hSNoGHjD;;;Santa Catarina, Brasil;Notastec;notastec;0;Positivo;;;;;;;;;;;;;;;;
5451;Tue Jan 10 10:04:10 +0000 2017;Processo de designação de professores estaduais em Minas será feito pela internet https://t.co/kbHq4u8YEF https://t.co/0pkpIUH91B;;;São Joquim de Bicas;Henrique;junior_code;0;Positivo;;;;;;;;;;;;;;;;
5452;Tue Jan 10 10:29:07 +0000 2017;#beta #betalab #mg Processo de designação de professores estaduais em Minas será feito pela…… https://t.co/woAklZQp79;;;;Guilherme # Beta;guilhermecorde;0;Positivo;;;;;;;;;;;;;;;;
5453;Tue Jan 10 10:34:52 +0000 2017;"São João Nepomuceno encerra inscrições para processo seletivo: Vagas são para profissionais da educação; veja…… https://t.co/3bua3FwnBJ";;;Brasil Natal/RN;Lucas Medeiros �©™;parabolicalucas;0;Positivo;;;;;;;;;;;;;;;;
5454;Wed Jan 04 00:19:13 +0000 2017;RT @diariopopularRS: Hospital Escola da @UFPel inaugura amanhã, 17h, Contêiner Data Center, que armazena e protege dados da Instituição htt…;;;pelotas;cassioluissandriniku;cassioluis7;1;Positivo;;;;;;;;;;;;;;;;
5455;Wed Jan 04 13:28:51 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/VN62Nm8lqO #TimBeta;;;;Iuri Pohl #TimBeta;iuripohl;0;Positivo;;;;;;;;;;;;;;;;
5456;Wed Jan 04 13:31:51 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/13YCB1qASU;;;Babilonia;Werner;rocha_werner;0;Positivo;;;;;;;;;;;;;;;;
5457;Wed Jan 04 13:31:56 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/8JLrKjstm9 https://t.co/3C2YUHN30J;;;;RADIO PONTO NET;radiopontonet;0;Positivo;;;;;;;;;;;;;;;;
5458;Wed Jan 04 13:32:08 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/K8H4CzCDia;;;;Jefferson;jeffersonns3;0;Positivo;;;;;;;;;;;;;;;;
5459;Wed Jan 04 13:32:08 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/LxPYOLjT9d;;;Guarulhos - SP;Leonardo Nascimento;leonardogru;0;Positivo;;;;;;;;;;;;;;;;
5460;Wed Jan 04 13:32:12 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/xgcJ0MBnOL #OperaçãoBetaLab https://t.co/XqYAe9eYtp;;;;Kelly;KellyKaroll;0;Positivo;;;;;;;;;;;;;;;;
5461;Wed Jan 04 13:32:12 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo: Interessados podem se inscrever pela internet até as… https://t.co/nDiEaBGiVk;;;Brasil Natal/RN;Lucas Medeiros �©™;parabolicalucas;0;Positivo;;;;;;;;;;;;;;;;
5462;Wed Jan 04 13:32:14 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/WBjehJ8v3W https://t.co/x9GrDB43x5;;;Brasília, Brasil;Luiza Cruz;donpiccone;0;Positivo;;;;;;;;;;;;;;;;
5463;Wed Jan 04 13:33:39 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/sPCdDSWeBf #noticias;;;Brazil;Ricardo Tosto;ricardotosto01;0;Positivo;;;;;;;;;;;;;;;;
5464;Wed Jan 04 13:35:00 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo  https://t.co/GliuBVk37W;;;;Daniel Araujo #beta;danaraujjobeta;0;Positivo;;;;;;;;;;;;;;;;
5465;Wed Jan 04 13:35:21 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/Bs3MTS0zYB https://t.co/QEtnrpx3Hn;;;Belo Horizonte, Brasil;Turismo em Vans MG;TurismoVansMG;0;Positivo;;;;;;;;;;;;;;;;
5466;Wed Jan 04 13:35:22 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/tsJQmc4ZQD Siga @TeleVansBH https://t.co/SwEWvDGdt7;;;Belo Horizonte - Minas Gerais;Wellington Rocha;Televan;0;Positivo;;;;;;;;;;;;;;;;
5467;Wed Jan 04 13:35:23 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/OwQdfiEJX3 Siga @TeleVansBH https://t.co/2Al1DjIqhL;;;Belo Horizonte - Minas Gerais;Marcelo Rezende;Televans;0;Positivo;;;;;;;;;;;;;;;;
5468;Wed Jan 04 13:36:33 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/hrZxa9pj59 https://t.co/rzxggtOUkS;;;Belo Horizonte - Minas Gerais;Vans BH - Shows BH;3213_4360;0;Positivo;;;;;;;;;;;;;;;;
5469;Wed Jan 04 13:38:11 +0000 2017;"New post: ""Secretaria de Educação de Formiga abre novo processo seletivo"" https://t.co/usavULkXs8";;;;Camila Maciel Serrão;CamilaMacielSer;0;Positivo;;;;;;;;;;;;;;;;
5470;Wed Jan 04 13:39:35 +0000 2017;Secretaria de Educação de Formiga abre novo processo seletivo  https://t.co/WjfLf0N6PS;;;;Michele #beta #sdv;michelexmbeta;0;Positivo;;;;;;;;;;;;;;;;
5471;Wed Jan 04 13:40:25 +0000 2017;#timbeta #globo Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/OtP9FR3dTr #OperacaoBetaLab #Sigodevolta;;;;Hugo TIMBETA;Hugotim1;0;Positivo;;;;;;;;;;;;;;;;
